index,Product,Product_ID,Arrival,Maximum,Weight(kg)
35263,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-07,55.0,76
35264,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-07,58.0,152
35265,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-08,300.0,70
35266,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2020-12-08,110.0,100
35267,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2020-12-08,45.0,105
35268,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2020-12-08,120.0,96
35269,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2020-12-08,75.0,22
35270,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-08,250.0,168
35271,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-08,400.0,69
35272,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2020-12-08,90.0,105
35273,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2020-12-08,80.0,69
35274,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2020-12-08,80.0,50
35275,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-08,70.0,81
35276,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-08,100.0,15
35277,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-08,65.0,88
35278,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-08,70.0,186
35279,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2020-12-08,65.0,20
35280,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2020-12-08,50.0,158
35281,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-08,80.0,62
35282,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-08,55.0,73
35283,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-08,65.0,106
35284,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-09,300.0,15
35285,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2020-12-09,100.0,158
35286,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2020-12-09,50.0,60
35287,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2020-12-09,100.0,80
35288,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2020-12-09,70.0,137
35289,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-09,260.0,67
35290,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-09,400.0,51
35291,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2020-12-09,100.0,139
35292,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2020-12-09,80.0,45
35293,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2020-12-09,80.0,155
35294,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-09,60.0,178
35295,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-09,100.0,170
35296,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-09,65.0,79
35297,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2020-12-09,60.0,157
35298,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2020-12-09,45.0,92
35299,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-09,70.0,171
35300,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-09,75.0,148
35301,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-09,55.0,110
35302,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-09,65.0,109
35303,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-10,300.0,117
35304,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2020-12-10,100.0,159
35305,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2020-12-10,45.0,193
35306,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2020-12-10,100.0,115
35307,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2020-12-10,70.0,54
35308,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-10,260.0,100
35309,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-10,400.0,193
35310,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2020-12-10,90.0,46
35311,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2020-12-10,70.0,124
35312,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-10,70.0,35
35313,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-10,100.0,76
35314,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-10,62.0,165
35315,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-10,65.0,97
35316,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2020-12-10,50.0,195
35317,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2020-12-10,45.0,155
35318,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-10,80.0,186
35319,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-10,65.0,118
35320,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-11,300.0,133
35321,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2020-12-11,90.0,189
35322,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2020-12-11,45.0,36
35323,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2020-12-11,90.0,173
35324,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2020-12-11,90.0,31
35325,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-11,260.0,20
35326,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-11,400.0,45
35327,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2020-12-11,90.0,27
35328,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2020-12-11,100.0,131
35329,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2020-12-11,80.0,49
35330,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-11,60.0,39
35331,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-11,100.0,145
35332,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-11,65.0,28
35333,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2020-12-11,60.0,149
35334,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2020-12-11,45.0,151
35335,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-11,60.0,91
35336,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-11,80.0,24
35337,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-11,52.0,27
35338,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-11,65.0,106
35339,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-12,300.0,134
35340,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2020-12-12,100.0,71
35341,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2020-12-12,45.0,188
35342,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2020-12-12,80.0,73
35343,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2020-12-12,90.0,129
35344,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-12,260.0,109
35345,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-12,400.0,102
35346,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2020-12-12,90.0,14
35347,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2020-12-12,100.0,175
35348,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2020-12-12,70.0,125
35349,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-12,70.0,149
35350,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-12,100.0,136
35351,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-12,62.0,187
35352,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-12,65.0,65
35353,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2020-12-12,60.0,90
35354,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2020-12-12,40.0,43
35355,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-12,70.0,177
35356,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-12,55.0,147
35357,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-12,60.0,152
35358,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-13,300.0,144
35359,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2020-12-13,100.0,195
35360,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2020-12-13,45.0,68
35361,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2020-12-13,100.0,73
35362,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2020-12-13,80.0,70
35363,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-13,260.0,62
35364,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-13,400.0,100
35365,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2020-12-13,90.0,63
35366,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2020-12-13,90.0,165
35367,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2020-12-13,100.0,64
35368,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-13,60.0,86
35369,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-13,100.0,30
35370,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-13,62.0,158
35371,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-13,65.0,25
35372,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2020-12-13,48.0,156
35373,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2020-12-13,40.0,175
35374,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-13,70.0,20
35375,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-13,50.0,64
35376,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-13,55.0,131
35377,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-14,220.0,146
35378,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-14,300.0,134
35379,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2020-12-14,100.0,35
35380,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2020-12-14,50.0,80
35381,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2020-12-14,80.0,194
35382,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2020-12-14,90.0,52
35383,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-14,260.0,51
35384,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-14,300.0,105
35385,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2020-12-14,90.0,105
35386,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2020-12-14,90.0,93
35387,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-14,60.0,34
35388,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-14,100.0,61
35389,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-14,62.0,184
35390,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-14,65.0,106
35391,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2020-12-14,45.0,139
35392,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2020-12-14,45.0,182
35393,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-14,80.0,127
35394,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-14,45.0,169
35395,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-15,220.0,47
35396,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-15,300.0,55
35397,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2020-12-15,100.0,31
35398,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2020-12-15,40.0,89
35399,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2020-12-15,80.0,138
35400,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2020-12-15,90.0,92
35401,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-15,260.0,190
35402,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-15,400.0,198
35403,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2020-12-15,90.0,104
35404,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2020-12-15,70.0,138
35405,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-15,60.0,55
35406,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-15,100.0,96
35407,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-15,62.0,92
35408,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-15,65.0,106
35409,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2020-12-15,45.0,54
35410,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2020-12-15,45.0,59
35411,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-15,70.0,17
35412,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-15,45.0,26
35413,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-16,230.0,153
35414,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-16,300.0,151
35415,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2020-12-16,100.0,60
35416,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2020-12-16,35.0,103
35417,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2020-12-16,70.0,78
35418,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2020-12-16,90.0,77
35419,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-16,260.0,185
35420,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-16,400.0,17
35421,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2020-12-16,90.0,154
35422,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2020-12-16,90.0,136
35423,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-16,60.0,148
35424,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-16,100.0,88
35425,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-16,62.0,124
35426,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-16,65.0,144
35427,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2020-12-16,45.0,120
35428,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2020-12-16,40.0,162
35429,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-16,70.0,113
35430,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-16,40.0,25
35431,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-16,45.0,41
35432,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-17,230.0,192
35433,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-17,300.0,88
35434,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2020-12-17,100.0,25
35435,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2020-12-17,40.0,102
35436,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2020-12-17,70.0,28
35437,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2020-12-17,90.0,69
35438,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-17,260.0,181
35439,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-17,400.0,179
35440,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2020-12-17,90.0,177
35441,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2020-12-17,100.0,96
35442,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-17,70.0,19
35443,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-17,100.0,144
35444,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-17,58.0,164
35445,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-17,65.0,34
35446,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2020-12-17,45.0,40
35447,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2020-12-17,30.0,189
35448,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-17,70.0,88
35449,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-17,40.0,78
35450,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-17,45.0,69
35451,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-18,230.0,69
35452,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-18,300.0,45
35453,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2020-12-18,100.0,66
35454,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2020-12-18,40.0,168
35455,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2020-12-18,70.0,101
35456,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2020-12-18,90.0,86
35457,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-18,260.0,179
35458,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-18,400.0,40
35459,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2020-12-18,90.0,29
35460,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2020-12-18,100.0,123
35461,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-18,70.0,66
35462,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-18,100.0,39
35463,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-18,58.0,120
35464,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-18,65.0,126
35465,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2020-12-18,45.0,99
35466,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2020-12-18,30.0,115
35467,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-18,70.0,147
35468,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-18,40.0,184
35469,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-18,45.0,193
35470,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-19,230.0,20
35471,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-19,300.0,118
35472,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2020-12-19,100.0,54
35473,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2020-12-19,40.0,79
35474,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2020-12-19,70.0,47
35475,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2020-12-19,80.0,27
35476,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-19,260.0,186
35477,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-19,360.0,24
35478,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2020-12-19,90.0,115
35479,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2020-12-19,120.0,123
35480,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-19,100.0,183
35481,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-19,45.0,95
35482,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-19,55.0,151
35483,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2020-12-19,40.0,113
35484,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2020-12-19,40.0,101
35485,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-19,50.0,67
35486,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-19,60.0,132
35487,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-19,50.0,56
35488,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-20,230.0,94
35489,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-20,300.0,15
35490,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2020-12-20,100.0,144
35491,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2020-12-20,40.0,161
35492,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2020-12-20,70.0,129
35493,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2020-12-20,70.0,171
35494,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-20,260.0,105
35495,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-20,360.0,179
35496,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2020-12-20,100.0,73
35497,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2020-12-20,90.0,127
35498,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2020-12-20,120.0,76
35499,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-20,100.0,119
35500,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-20,45.0,152
35501,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-20,60.0,154
35502,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2020-12-20,40.0,44
35503,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2020-12-20,50.0,52
35504,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-20,60.0,65
35505,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-20,50.0,12
35506,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-21,230.0,199
35507,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-21,300.0,18
35508,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2020-12-21,100.0,113
35509,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2020-12-21,40.0,50
35510,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2020-12-21,80.0,129
35511,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2020-12-21,90.0,132
35512,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-21,260.0,62
35513,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-21,360.0,60
35514,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2020-12-21,100.0,188
35515,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2020-12-21,100.0,133
35516,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2020-12-21,120.0,89
35517,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-21,80.0,28
35518,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-21,100.0,48
35519,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-21,45.0,134
35520,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-21,55.0,104
35521,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2020-12-21,40.0,143
35522,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2020-12-21,50.0,121
35523,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-21,55.0,143
35524,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-21,60.0,62
35525,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-21,45.0,107
35526,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-22,230.0,166
35527,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-22,300.0,87
35528,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2020-12-22,100.0,155
35529,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2020-12-22,40.0,10
35530,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2020-12-22,70.0,195
35531,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2020-12-22,100.0,13
35532,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-22,260.0,102
35533,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2020-12-22,360.0,94
35534,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2020-12-22,100.0,135
35535,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2020-12-22,100.0,160
35536,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2020-12-22,120.0,63
35537,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-22,80.0,93
35538,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2020-12-22,100.0,192
35539,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-22,40.0,92
35540,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2020-12-22,55.0,84
35541,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2020-12-22,35.0,74
35542,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2020-12-22,50.0,125
35543,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-22,60.0,29
35544,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2020-12-22,65.0,54
35545,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-22,50.0,33
35546,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-22,55.0,154
35547,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2020-12-22,60.0,12
35548,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-23,230.0,52
35549,Apple,3d7baeff-1387-490a-9981-04234e88299a,2020-12-23,300.0,196
35550,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2020-12-23,100.0,109
